2022-01-24 17:36:41.755,7204
2022-01-24 17:36:41.769,7049
2022-01-24 17:36:41.798,7166
2022-01-24 17:36:41.822,7117
2022-01-24 17:36:41.847,7134
2022-01-24 17:36:41.876,7121
2022-01-24 17:36:41.900,7107
2022-01-24 17:36:41.925,7195
2022-01-24 17:36:41.954,7065
2022-01-24 17:36:41.978,7223
2022-01-24 17:36:42.003,7063
2022-01-24 17:36:42.032,7182
2022-01-24 17:36:42.056,7184
2022-01-24 17:36:42.085,7110
2022-01-24 17:36:42.109,7210
2022-01-24 17:36:42.134,7133
2022-01-24 17:36:42.163,7262
2022-01-24 17:36:42.187,7136
2022-01-24 17:36:42.216,7216
2022-01-24 17:36:42.240,7181
2022-01-24 17:36:42.265,7178
2022-01-24 17:36:42.294,7243
2022-01-24 17:36:42.318,7096
2022-01-24 17:36:42.347,7250
2022-01-24 17:36:42.371,7105
2022-01-24 17:36:42.396,7229
2022-01-24 17:36:42.425,7185
2022-01-24 17:36:42.449,7178
2022-01-24 17:36:42.474,7223
2022-01-24 17:36:42.502,7129
2022-01-24 17:36:42.527,7255
2022-01-24 17:36:42.556,7090
2022-01-24 17:36:42.580,7217
2022-01-24 17:36:42.605,7214
2022-01-24 17:36:42.634,7170
2022-01-24 17:36:42.658,7251
2022-01-24 17:36:42.683,7091
2022-01-24 17:36:42.711,7256
2022-01-24 17:36:42.736,7139
2022-01-24 17:36:42.765,7256
2022-01-24 17:36:42.789,7197
2022-01-24 17:36:42.814,7173
2022-01-24 17:36:42.842,7231
2022-01-24 17:36:42.867,7123
2022-01-24 17:36:42.896,7249
2022-01-24 17:36:42.920,7134
2022-01-24 17:36:42.945,7246
2022-01-24 17:36:42.974,7201
2022-01-24 17:36:42.998,7206
2022-01-24 17:36:43.027,7243
2022-01-24 17:36:43.051,7144
2022-01-24 17:36:43.076,7289
2022-01-24 17:36:43.105,7129
2022-01-24 17:36:43.129,7222
2022-01-24 17:36:43.158,7209
2022-01-24 17:36:43.182,7186
2022-01-24 17:36:43.207,7242
2022-01-24 17:36:43.236,7099
2022-01-24 17:36:43.260,7277
2022-01-24 17:36:43.289,7127
2022-01-24 17:36:43.316,7247
2022-01-24 17:36:43.338,7251
2022-01-24 17:36:43.367,7215
2022-01-24 17:36:43.391,7216
2022-01-24 17:36:43.420,7103
2022-01-24 17:36:43.445,7254
2022-01-24 17:36:43.469,7119
2022-01-24 17:36:43.498,7249
2022-01-24 17:36:43.522,7265
2022-01-24 17:36:43.551,7195
2022-01-24 17:36:43.576,7264
2022-01-24 17:36:43.600,7128
2022-01-24 17:36:43.629,7276
2022-01-24 17:36:43.654,7145
2022-01-24 17:36:43.682,7237
2022-01-24 17:36:43.707,7201
2022-01-24 17:36:43.731,7250
2022-01-24 17:36:43.760,7248
2022-01-24 17:36:43.785,7124
2022-01-24 17:36:43.813,7263
2022-01-24 17:36:43.838,7133
2022-01-24 17:36:43.862,7207
2022-01-24 17:36:43.891,7182
2022-01-24 17:36:43.916,7224
2022-01-24 17:36:43.944,7296
2022-01-24 17:36:43.969,7186
2022-01-24 17:36:43.993,7290
2022-01-24 17:36:44.022,7142
2022-01-24 17:36:44.047,7250
2022-01-24 17:36:44.075,7245
2022-01-24 17:36:44.100,7132
2022-01-24 17:36:44.124,7226
2022-01-24 17:36:44.153,7134
2022-01-24 17:36:44.178,7250
2022-01-24 17:36:44.202,7136
2022-01-24 17:36:44.231,7206
2022-01-24 17:36:44.256,7194
2022-01-24 17:36:44.284,7218
2022-01-24 17:36:44.309,7260
2022-01-24 17:36:44.333,7183
2022-01-24 17:36:44.362,7246
2022-01-24 17:36:44.387,7164
2022-01-24 17:36:44.415,7192
2022-01-24 17:36:44.440,7222
2022-01-24 17:36:44.464,7196
2022-01-24 17:36:44.493,7289
2022-01-24 17:36:44.518,7161
2022-01-24 17:36:44.546,7280
2022-01-24 17:36:44.571,7120
2022-01-24 17:36:44.596,7230
2022-01-24 17:36:44.624,7251
2022-01-24 17:36:44.649,7202
2022-01-24 17:36:44.677,7267
2022-01-24 17:36:44.702,7122
2022-01-24 17:36:44.727,7248
2022-01-24 17:36:44.755,7128
2022-01-24 17:36:44.780,7199
2022-01-24 17:36:44.809,7243
2022-01-24 17:36:44.833,7162
2022-01-24 17:36:44.858,7242
2022-01-24 17:36:44.886,7127
2022-01-24 17:36:44.911,7284
2022-01-24 17:36:44.940,7152
2022-01-24 17:36:44.964,7253
2022-01-24 17:36:44.989,7231
2022-01-24 17:36:45.017,7206
2022-01-24 17:36:45.042,7335
2022-01-24 17:36:45.071,7104
2022-01-24 17:36:45.095,7292
2022-01-24 17:36:45.120,7182
2022-01-24 17:36:45.148,7217
2022-01-24 17:36:45.173,7235
2022-01-24 17:36:45.202,7246
2022-01-24 17:36:45.226,7282
2022-01-24 17:36:45.251,7104
2022-01-24 17:36:45.280,7266
2022-01-24 17:36:45.304,7182
2022-01-24 17:36:45.333,7212
2022-01-24 17:36:45.357,7221
2022-01-24 17:36:45.382,7202
2022-01-24 17:36:45.411,7302
2022-01-24 17:36:45.435,7120
2022-01-24 17:36:45.464,7295
2022-01-24 17:36:45.489,7212
2022-01-24 17:36:45.513,7249
2022-01-24 17:36:45.542,7256
2022-01-24 17:36:45.566,7186
2022-01-24 17:36:45.595,7301
2022-01-24 17:36:45.619,7062
2022-01-24 17:36:45.644,7277
2022-01-24 17:36:45.673,7198
2022-01-24 17:36:45.697,7228
2022-01-24 17:36:45.726,7254
2022-01-24 17:36:45.751,7231
2022-01-24 17:36:45.779,7408
2022-01-24 17:36:45.804,7219
2022-01-24 17:36:45.828,7332
2022-01-24 17:36:45.857,7278
2022-01-24 17:36:45.882,7265
2022-01-24 17:36:45.910,7336
2022-01-24 17:36:45.935,7137
2022-01-24 17:36:45.964,7336
2022-01-24 17:36:45.988,7208
2022-01-24 17:36:46.013,7260
2022-01-24 17:36:46.041,7273
2022-01-24 17:36:46.066,7216
2022-01-24 17:36:46.095,7317
2022-01-24 17:36:46.119,7160
2022-01-24 17:36:46.144,7313
2022-01-24 17:36:46.173,7326
2022-01-24 17:36:46.197,7300
2022-01-24 17:36:46.226,7317
2022-01-24 17:36:46.250,7242
2022-01-24 17:36:46.279,7424
2022-01-24 17:36:46.304,7324
2022-01-24 17:36:46.332,7435
2022-01-24 17:36:46.357,7434
2022-01-24 17:36:46.386,7338
2022-01-24 17:36:46.410,7467
2022-01-24 17:36:46.439,7242
2022-01-24 17:36:46.463,7389
2022-01-24 17:36:46.492,7386
2022-01-24 17:36:46.516,7364
2022-01-24 17:36:46.545,7413
2022-01-24 17:36:46.570,7231
2022-01-24 17:36:46.594,7368
2022-01-24 17:36:46.623,7303
2022-01-24 17:36:46.648,7283
2022-01-24 17:36:46.676,7375
2022-01-24 17:36:46.701,7305
2022-01-24 17:36:46.729,7383
2022-01-24 17:36:46.754,7204
2022-01-24 17:36:46.783,7256
2022-01-24 17:36:46.807,7309
2022-01-24 17:36:46.832,7217
2022-01-24 17:36:46.861,7362
2022-01-24 17:36:46.885,7197
2022-01-24 17:36:46.914,7346
2022-01-24 17:36:46.938,7291
2022-01-24 17:36:46.967,7294
2022-01-24 17:36:46.992,7368
2022-01-24 17:36:47.020,7283
2022-01-24 17:36:47.045,7408
2022-01-24 17:36:47.069,7268
2022-01-24 17:36:47.098,7319
2022-01-24 17:36:47.123,7335
2022-01-24 17:36:47.151,7277
2022-01-24 17:36:47.176,7431
2022-01-24 17:36:47.205,7228
2022-01-24 17:36:47.229,7360
2022-01-24 17:36:47.258,7344
2022-01-24 17:36:47.282,7510
2022-01-24 17:36:47.311,7754
2022-01-24 17:36:47.340,7632
2022-01-24 17:36:47.364,7719
2022-01-24 17:36:47.393,7792
2022-01-24 17:36:47.422,7658
2022-01-24 17:36:47.446,7777
2022-01-24 17:36:47.475,7774
2022-01-24 17:36:47.504,7729
2022-01-24 17:36:47.528,7842
2022-01-24 17:36:47.557,7778
2022-01-24 17:36:47.586,7716
2022-01-24 17:36:47.610,7819
2022-01-24 17:36:47.639,7772
2022-01-24 17:36:47.667,7782
2022-01-24 17:36:47.692,7885
2022-01-24 17:36:47.721,7731
2022-01-24 17:36:47.749,7805
2022-01-24 17:36:47.774,7890
2022-01-24 17:36:47.803,7818
2022-01-24 17:36:47.831,7846
2022-01-24 17:36:47.860,7909
2022-01-24 17:36:47.885,7822
2022-01-24 17:36:47.913,7936
2022-01-24 17:36:47.942,7962
2022-01-24 17:36:47.971,7864
2022-01-24 17:36:47.995,7962
2022-01-24 17:36:48.024,7936
2022-01-24 17:36:48.052,7845
2022-01-24 17:36:48.081,7933
2022-01-24 17:36:48.106,7917
2022-01-24 17:36:48.135,7866
2022-01-24 17:36:48.163,7972
2022-01-24 17:36:48.192,7877
2022-01-24 17:36:48.216,7888
2022-01-24 17:36:48.245,7935
2022-01-24 17:36:48.274,7938
2022-01-24 17:36:48.302,7965
2022-01-24 17:36:48.327,8049
2022-01-24 17:36:48.356,7953
2022-01-24 17:36:48.384,7946
2022-01-24 17:36:48.413,8000
2022-01-24 17:36:48.442,7969
2022-01-24 17:36:48.466,7960
2022-01-24 17:36:48.495,8020
2022-01-24 17:36:48.524,8019
2022-01-24 17:36:48.552,7939
2022-01-24 17:36:48.577,8050
2022-01-24 17:36:48.605,7980
2022-01-24 17:36:48.634,7952
2022-01-24 17:36:48.663,8048
2022-01-24 17:36:48.692,7985
2022-01-24 17:36:48.716,7974
2022-01-24 17:36:48.745,8048
2022-01-24 17:36:48.773,8003
2022-01-24 17:36:48.802,7965
2022-01-24 17:36:48.831,8004
2022-01-24 17:36:48.855,7976
2022-01-24 17:36:48.884,7967
2022-01-24 17:36:48.913,8029
2022-01-24 17:36:48.941,7994
2022-01-24 17:36:48.966,7910
2022-01-24 17:36:48.995,8036
2022-01-24 17:36:49.023,7993
2022-01-24 17:36:49.052,7961
2022-01-24 17:36:49.081,8011
2022-01-24 17:36:49.105,7975
2022-01-24 17:36:49.134,7960
2022-01-24 17:36:49.163,8036
2022-01-24 17:36:49.191,7992
2022-01-24 17:36:49.220,7965
2022-01-24 17:36:49.245,8033
2022-01-24 17:36:49.273,7998
2022-01-24 17:36:49.302,7956
2022-01-24 17:36:49.331,8035
2022-01-24 17:36:49.355,7995
2022-01-24 17:36:49.384,8021
2022-01-24 17:36:49.412,8107
2022-01-24 17:36:49.441,8074
2022-01-24 17:36:49.470,8015
2022-01-24 17:36:49.498,8064
2022-01-24 17:36:49.523,8051
2022-01-24 17:36:49.552,7966
2022-01-24 17:36:49.580,8089
2022-01-24 17:36:49.609,8135
2022-01-24 17:36:49.638,8022
2022-01-24 17:36:49.662,8081
2022-01-24 17:36:49.691,8114
2022-01-24 17:36:49.720,7986
2022-01-24 17:36:49.748,8115
2022-01-24 17:36:49.777,8188
2022-01-24 17:36:49.806,7982
2022-01-24 17:36:49.830,8101
2022-01-24 17:36:49.859,8184
2022-01-24 17:36:49.888,8031
2022-01-24 17:36:49.916,8085
2022-01-24 17:36:49.945,8136
2022-01-24 17:36:49.974,8095
2022-01-24 17:36:49.998,8124
2022-01-24 17:36:50.027,8161
2022-01-24 17:36:50.056,8134
2022-01-24 17:36:50.084,8104
2022-01-24 17:36:50.113,8156
2022-01-24 17:36:50.141,8097
2022-01-24 17:36:50.170,8138
2022-01-24 17:36:50.195,8137
2022-01-24 17:36:50.223,8144
2022-01-24 17:36:50.252,8113
2022-01-24 17:36:50.281,8133
2022-01-24 17:36:50.309,8159
2022-01-24 17:36:50.338,8056
2022-01-24 17:36:50.367,8181
2022-01-24 17:36:50.391,8180
2022-01-24 17:36:50.420,8076
2022-01-24 17:36:50.449,8162
2022-01-24 17:36:50.477,8159
2022-01-24 17:36:50.506,8131
2022-01-24 17:36:50.535,8108
2022-01-24 17:36:50.563,8170
2022-01-24 17:36:50.588,8138
2022-01-24 17:36:50.617,8090
2022-01-24 17:36:50.645,8164
2022-01-24 17:36:50.674,8191
2022-01-24 17:36:50.703,8081
2022-01-24 17:36:50.731,8165
2022-01-24 17:36:50.760,8263
2022-01-24 17:36:50.785,8025
2022-01-24 17:36:50.813,8220
2022-01-24 17:36:50.842,8213
2022-01-24 17:36:50.871,8064
2022-01-24 17:36:50.899,8186
2022-01-24 17:36:50.928,8219
2022-01-24 17:36:50.957,8146
2022-01-24 17:36:50.985,8146
2022-01-24 17:36:51.010,8203
2022-01-24 17:36:51.038,8198
2022-01-24 17:36:51.067,8113
2022-01-24 17:36:51.096,8226
2022-01-24 17:36:51.124,8160
2022-01-24 17:36:51.153,8130
2022-01-24 17:36:51.182,8189
2022-01-24 17:36:51.211,8171
2022-01-24 17:36:51.235,8098
2022-01-24 17:36:51.264,8229
2022-01-24 17:36:51.292,8224
2022-01-24 17:36:51.321,8158
2022-01-24 17:36:51.350,8103
2022-01-24 17:36:51.379,8234
2022-01-24 17:36:51.407,8116
2022-01-24 17:36:51.436,8124
2022-01-24 17:36:51.460,8242
2022-01-24 17:36:51.489,8128
2022-01-24 17:36:51.518,8134
2022-01-24 17:36:51.547,8206
2022-01-24 17:36:51.575,8133
2022-01-24 17:36:51.604,8169
2022-01-24 17:36:51.633,8173
2022-01-24 17:36:51.661,8240
2022-01-24 17:36:51.686,8149
2022-01-24 17:36:51.714,8203
2022-01-24 17:36:51.743,8293
2022-01-24 17:36:51.772,8115
2022-01-24 17:36:51.800,8184
2022-01-24 17:36:51.829,8209
2022-01-24 17:36:51.858,8171
2022-01-24 17:36:51.886,8155
2022-01-24 17:36:51.911,8224
2022-01-24 17:36:51.940,8207
2022-01-24 17:36:51.968,8097
2022-01-24 17:36:51.997,8239
2022-01-24 17:36:52.026,8230
2022-01-24 17:36:52.054,8135
2022-01-24 17:36:52.083,8200
2022-01-24 17:36:52.112,8260
2022-01-24 17:36:52.136,8080
2022-01-24 17:36:52.165,8166
2022-01-24 17:36:52.194,8239
2022-01-24 17:36:52.222,8124
2022-01-24 17:36:52.251,8172
2022-01-24 17:36:52.280,8203
2022-01-24 17:36:52.308,8188
2022-01-24 17:36:52.337,8205
2022-01-24 17:36:52.366,8219
2022-01-24 17:36:52.390,8240
2022-01-24 17:36:52.419,8092
2022-01-24 17:36:52.447,8224
2022-01-24 17:36:52.476,8194
2022-01-24 17:36:52.505,8144
2022-01-24 17:36:52.534,8218
2022-01-24 17:36:52.562,8289
2022-01-24 17:36:52.591,8173
2022-01-24 17:36:52.615,8173
2022-01-24 17:36:52.647,8223
2022-01-24 17:36:52.673,8147
2022-01-24 17:36:52.701,8190
2022-01-24 17:36:52.730,8203
2022-01-24 17:36:52.759,8308
2022-01-24 17:36:52.788,8104
2022-01-24 17:36:52.816,8269
2022-01-24 17:36:52.845,8207
2022-01-24 17:36:52.870,8140
2022-01-24 17:36:52.898,8176
2022-01-24 17:36:52.927,8228
2022-01-24 17:36:52.955,8136
2022-01-24 17:36:52.984,8094
2022-01-24 17:36:53.013,8155
2022-01-24 17:36:53.041,8050
2022-01-24 17:36:53.066,8043
2022-01-24 17:36:53.095,8097
2022-01-24 17:36:53.123,8069
2022-01-24 17:36:53.152,8100
2022-01-24 17:36:53.181,8117
2022-01-24 17:36:53.209,8102
2022-01-24 17:36:53.234,7996
2022-01-24 17:36:53.263,8088
2022-01-24 17:36:53.291,8159
2022-01-24 17:36:53.320,8032
2022-01-24 17:36:53.349,8094
2022-01-24 17:36:53.377,8081
2022-01-24 17:36:53.402,8022
2022-01-24 17:36:53.431,8103
2022-01-24 17:36:53.459,8147
2022-01-24 17:36:53.488,7999
2022-01-24 17:36:53.517,8077
2022-01-24 17:36:53.545,8189
2022-01-24 17:36:53.570,8051
2022-01-24 17:36:53.598,8074
2022-01-24 17:36:53.627,8127
2022-01-24 17:36:53.656,8111
2022-01-24 17:36:53.685,8101
2022-01-24 17:36:53.713,8115
2022-01-24 17:36:53.738,8120
2022-01-24 17:36:53.766,8144
2022-01-24 17:36:53.795,8155
2022-01-24 17:36:53.824,8120
2022-01-24 17:36:53.853,8126
2022-01-24 17:36:53.881,8124
2022-01-24 17:36:53.910,8109
2022-01-24 17:36:53.934,8065
2022-01-24 17:36:53.963,8144
2022-01-24 17:36:53.992,8151
2022-01-24 17:36:54.020,7986
2022-01-24 17:36:54.049,8178
2022-01-24 17:36:54.078,8170
2022-01-24 17:36:54.102,7999
2022-01-24 17:36:54.131,8154
2022-01-24 17:36:54.160,8203
2022-01-24 17:36:54.188,8017
2022-01-24 17:36:54.217,8037
2022-01-24 17:36:54.246,8133
2022-01-24 17:36:54.270,8104
2022-01-24 17:36:54.299,8097
2022-01-24 17:36:54.328,8137
2022-01-24 17:36:54.356,8109
2022-01-24 17:36:54.385,8139
2022-01-24 17:36:54.414,8166
2022-01-24 17:36:54.442,8096
2022-01-24 17:36:54.467,8107
2022-01-24 17:36:54.496,8097
2022-01-24 17:36:54.525,8177
2022-01-24 17:36:54.553,8074
2022-01-24 17:36:54.582,8156
2022-01-24 17:36:54.610,8178
2022-01-24 17:36:54.639,8078
2022-01-24 17:36:54.664,8125
2022-01-24 17:36:54.692,8133
2022-01-24 17:36:54.721,8038
2022-01-24 17:36:54.749,8112
2022-01-24 17:36:54.778,8115
2022-01-24 17:36:54.807,7997
2022-01-24 17:36:54.832,8075
2022-01-24 17:36:54.860,8179
2022-01-24 17:36:54.889,8088
2022-01-24 17:36:54.917,8037
2022-01-24 17:36:54.946,8136
2022-01-24 17:36:54.975,8130
2022-01-24 17:36:54.999,8074
2022-01-24 17:36:55.028,8188
2022-01-24 17:36:55.057,8187
2022-01-24 17:36:55.085,8112
2022-01-24 17:36:55.114,8173
2022-01-24 17:36:55.143,8224
2022-01-24 17:36:55.171,8047
2022-01-24 17:36:55.200,8231
2022-01-24 17:36:55.225,8210
2022-01-24 17:36:55.253,8149
2022-01-24 17:36:55.282,8162
2022-01-24 17:36:55.311,8216
2022-01-24 17:36:55.339,8182
2022-01-24 17:36:55.368,8117
2022-01-24 17:36:55.397,8219
2022-01-24 17:36:55.425,8169
2022-01-24 17:36:55.450,8202
2022-01-24 17:36:55.479,8193
2022-01-24 17:36:55.507,8254
2022-01-24 17:36:55.536,8129
2022-01-24 17:36:55.565,8221
2022-01-24 17:36:55.593,8251
2022-01-24 17:36:55.622,8167
2022-01-24 17:36:55.651,8197
2022-01-24 17:36:55.679,8273
2022-01-24 17:36:55.708,8191
2022-01-24 17:36:55.732,8151
2022-01-24 17:36:55.761,8251
2022-01-24 17:36:55.790,8195
2022-01-24 17:36:55.819,8207
2022-01-24 17:36:55.847,8250
2022-01-24 17:36:55.876,8284
2022-01-24 17:36:55.905,8183
2022-01-24 17:36:55.933,8288
2022-01-24 17:36:55.962,8323
2022-01-24 17:36:55.991,8244
2022-01-24 17:36:56.015,8146
2022-01-24 17:36:56.044,8299
2022-01-24 17:36:56.073,8230
2022-01-24 17:36:56.101,8263
2022-01-24 17:36:56.130,8266
2022-01-24 17:36:56.158,8338
2022-01-24 17:36:56.187,8219
2022-01-24 17:36:56.216,8268
2022-01-24 17:36:56.245,8315
2022-01-24 17:36:56.273,8306
2022-01-24 17:36:56.302,8246
2022-01-24 17:36:56.331,8280
2022-01-24 17:36:56.359,8294
2022-01-24 17:36:56.384,8236
2022-01-24 17:36:56.412,8325
2022-01-24 17:36:56.441,8390
2022-01-24 17:36:56.476,8231
2022-01-24 17:36:56.498,8349
2022-01-24 17:36:56.527,8362
2022-01-24 17:36:56.556,8317
2022-01-24 17:36:56.584,8258
